"Interval start","of_packets","of_PACKET_IN","of_PACKET_OUT"
69.92,20,4,16
69.93,40,8,32
69.94,44,40,4
69.95,1,0,1
69.96,36,0,36
69.97,36,36,0
69.98,0,0,0
69.99,16,0,16
70,20,0,20
70.01,33,33,0
70.02,16,0,16
70.03,17,0,17
70.04,50,50,0
70.05,32,0,32
70.06,18,0,18
70.07,41,41,0
70.08,32,0,32
70.09,9,0,9
70.1,45,45,0
70.11,17,1,16
70.12,30,0,30
70.13,39,39,0
70.14,9,2,7
70.15,34,0,34
70.16,4,2,2
70.17,45,45,0
70.18,4,4,0
70.19,42,10,32
70.2,51,51,0
70.21,23,7,16
70.22,36,4,32
70.23,51,51,0
70.24,25,9,16
70.25,39,7,32
70.26,80,48,32
70.27,7,7,0
70.28,41,9,32
70.29,58,26,32
70.3,42,26,16
70.31,32,0,32
70.32,32,0,32
70.33,37,37,0
70.34,11,0,11
70.35,26,0,26
70.36,51,51,0
70.37,3,3,0
70.38,18,2,16
70.39,64,48,16
70.4,5,0,5
70.41,27,0,27
70.42,56,40,16
70.43,0,0,0
70.44,32,0,32
70.45,16,0,16
70.46,59,43,16
70.47,16,0,16
70.48,27,0,27
70.49,41,41,0
70.5,16,0,16
70.51,25,0,25
70.52,48,48,0
70.53,16,0,16
70.54,30,0,30
70.55,39,37,2
70.56,8,0,8
70.57,29,0,29
70.58,39,39,0
70.59,23,7,16
70.6,24,8,16
70.61,62,39,23
70.62,13,3,10
70.63,31,0,31
70.64,0,0,0
70.65,39,39,0
70.66,39,0,39
70.67,0,0,0
70.68,38,38,0
70.69,38,0,38
70.7,0,0,0
70.71,43,43,0
70.72,0,0,0
70.73,32,0,32
70.74,41,30,11
70.75,16,0,16
70.76,14,0,14
70.77,34,34,0
70.78,16,0,16
70.79,18,0,18
70.8,16,10,6
70.81,47,43,4
70.82,32,0,32
70.83,11,0,11
70.84,42,42,0
70.85,16,0,16
70.86,26,0,26
70.87,36,36,0
70.88,16,0,16
70.89,20,0,20
70.9,33,33,0
70.91,18,2,16
70.92,19,0,19
70.93,37,37,0
70.94,22,6,16
70.95,27,0,27
70.96,0,0,0
70.97,31,31,0
70.98,42,7,35
70.99,5,1,4
71,22,22,0
71.01,30,5,25
71.02,11,5,6
71.03,24,21,3
71.04,35,8,27
71.05,9,5,4
71.06,37,33,4
71.07,8,8,0
71.08,9,9,0
71.09,51,19,32
71.1,21,5,16
71.11,29,4,25
71.12,17,8,9
71.13,34,32,2
71.14,43,7,36
71.15,10,5,5
71.16,36,34,2
71.17,39,7,32
71.18,21,6,15
71.19,51,48,3
71.2,27,11,16
71.21,34,2,32
71.22,47,37,10
71.23,24,8,16
71.24,23,7,16
71.25,82,54,28
71.26,3,3,0
71.27,0,0,0
71.28,0,0,0
71.29,0,0,0
71.3,0,0,0
71.31,0,0,0
71.32,0,0,0
71.33,0,0,0
71.34,0,0,0
71.35,0,0,0
71.36,0,0,0
71.37,0,0,0
71.38,0,0,0
71.39,0,0,0
71.4,0,0,0
71.41,0,0,0
71.42,0,0,0
71.43,0,0,0
71.44,0,0,0
71.45,0,0,0
71.46,0,0,0
71.47,0,0,0
71.48,0,0,0
71.49,0,0,0
71.5,0,0,0
71.51,0,0,0
71.52,0,0,0
71.53,0,0,0
71.54,0,0,0
71.55,0,0,0
71.56,0,0,0
71.57,0,0,0
71.58,0,0,0
71.59,0,0,0
71.6,0,0,0
71.61,0,0,0
71.62,0,0,0
71.63,0,0,0
71.64,0,0,0
71.65,0,0,0
71.66,0,0,0
71.67,0,0,0
71.68,0,0,0
71.69,0,0,0
71.7,0,0,0
71.71,0,0,0
71.72,0,0,0
71.73,0,0,0
71.74,0,0,0
71.75,0,0,0
71.76,0,0,0
71.77,0,0,0
71.78,0,0,0
71.79,0,0,0
71.8,0,0,0
71.81,0,0,0
71.82,0,0,0
71.83,0,0,0
71.84,0,0,0
71.85,0,0,0
71.86,0,0,0
71.87,0,0,0
71.88,0,0,0
71.89,0,0,0
71.9,0,0,0
71.91,0,0,0
71.92,0,0,0
71.93,0,0,0
71.94,0,0,0
71.95,0,0,0
71.96,0,0,0
71.97,0,0,0
71.98,0,0,0
71.99,1,0,0
72,6,0,0
72.01,0,0,0
72.02,13,13,0
72.03,11,0,11
72.04,0,0,0
72.05,20,20,0
72.06,20,0,20
72.07,0,0,0
72.08,0,0,0
72.09,24,24,0
72.1,27,2,25
72.11,12,6,6
72.12,23,20,3
72.13,40,11,29
72.14,20,10,10
72.15,23,23,0
72.16,23,0,23
72.17,0,0,0
72.18,25,25,0
72.19,7,0,7
72.2,18,0,18
72.21,18,18,0
72.22,0,0,0
72.23,16,0,16
72.24,22,0,22
72.25,18,18,0
72.26,37,0,37
72.27,0,0,0
72.28,20,20,0
72.29,16,0,16
72.3,29,0,29
72.31,20,20,0
72.32,7,7,0
72.33,16,0,16
72.34,32,16,16
72.35,22,6,16
72.36,18,2,16
72.37,50,25,25
72.38,6,5,1
72.39,20,4,16
72.4,29,5,24
72.41,24,23,1
72.42,16,0,16
72.43,26,0,26
72.44,23,23,0
72.45,25,1,24
72.46,0,0,0
72.47,8,4,4
72.48,11,6,5
72.49,17,8,9
72.5,2,2,0
72.51,10,7,3
72.52,16,5,11
72.53,42,32,10
72.54,2,2,0
72.55,34,0,34
72.56,0,0,0
72.57,25,25,0
72.58,16,0,16
72.59,20,0,20
72.6,25,25,0
72.61,25,0,25
72.62,0,0,0
72.63,26,26,0
72.64,1,1,0
72.65,32,0,32
72.66,39,27,12
72.67,21,5,16
72.68,23,0,23
72.69,29,29,0
72.7,7,7,0
72.71,47,15,32
72.72,37,9,28
72.73,37,17,20
72.74,10,5,5
72.75,19,9,10
72.76,30,30,0
72.77,22,5,17
72.78,25,9,16
72.79,44,34,10
72.8,7,3,4
72.81,20,4,16
72.82,22,6,16
72.83,18,0,18
72.84,0,0,0
72.85,11,11,0
72.86,11,0,11
72.87,0,0,0
72.88,0,0,0
72.89,0,0,0
72.9,0,0,0
72.91,0,0,0
72.92,13,9,4
72.93,23,11,12
72.94,18,7,11
72.95,20,11,9
72.96,19,10,9
72.97,20,9,11
72.98,13,6,7
72.99,10,5,5
73,26,13,13
73.01,18,14,4
73.02,18,5,13
73.03,14,6,8
73.04,16,8,8
73.05,38,20,18
73.06,13,6,7
73.07,19,9,10
73.08,17,17,0
73.09,17,0,17
73.1,11,6,5
73.11,49,41,8
73.12,13,9,4
73.13,38,6,32
73.14,66,48,18
73.15,22,6,16
73.16,23,7,16
73.17,64,32,32
73.18,20,4,16
73.19,28,9,19
73.2,16,7,9
73.21,32,31,1
73.22,46,10,36
73.23,20,8,12
73.24,32,29,3
73.25,36,5,31
73.26,8,6,2
73.27,34,27,7
73.28,31,4,27
73.29,15,8,7
73.3,38,30,8
73.31,32,4,28
73.32,21,11,10
73.33,52,45,7
73.34,6,6,0
73.35,38,6,32
73.36,39,10,29
73.37,42,22,20
73.38,14,6,8
73.39,10,5,5
73.4,48,46,2
73.41,10,10,0
73.42,22,6,16
73.43,19,3,16
73.44,42,42,0
73.45,22,6,16
73.46,44,28,16
73.47,25,9,16
73.48,41,9,32
73.49,57,25,32
73.5,21,5,16
73.51,39,8,31
73.52,13,5,8
73.53,41,23,18
73.54,28,11,17
73.55,16,8,8
73.56,44,42,2
73.57,18,2,16
73.58,42,8,34
73.59,49,46,3
73.6,13,9,4
73.61,41,9,32
73.62,60,33,27
73.63,26,7,19
73.64,31,6,25
73.65,45,37,8
73.66,8,7,1
73.67,46,6,40
73.68,13,6,7
73.69,42,42,0
73.7,26,9,17
73.71,20,4,16
73.72,81,65,16
73.73,5,5,0
73.74,21,5,16
73.75,37,37,0
73.76,22,6,16
73.77,32,0,32
73.78,67,51,16
73.79,7,7,0
73.8,21,5,16
73.81,80,48,32
73.82,7,7,0
73.83,21,5,16
73.84,19,3,16
73.85,23,7,16
73.86,33,1,32
73.87,22,6,16
73.88,22,6,16
73.89,38,4,34
73.9,5,3,2
73.91,21,10,11
73.92,10,5,5
73.93,18,9,9
73.94,31,28,3
73.95,5,5,0
73.96,30,0,30
73.97,27,27,0
73.98,0,0,0
73.99,27,0,27
74,0,0,0
74.01,33,25,8
74.02,17,0,17
74.03,0,0,0
74.04,18,18,0
74.05,26,4,22
74.06,8,4,4
74.07,29,26,3
74.08,33,5,28
74.09,12,7,5
74.1,24,11,13
74.11,16,8,8
74.12,10,5,5
74.13,38,37,1
74.14,0,0,0
74.15,16,0,16
74.16,20,0,20
74.17,49,49,0
74.18,16,0,16
74.19,16,0,16
74.2,40,23,17
74.21,23,0,23
74.22,0,0,0
74.23,30,30,0
74.24,30,0,30
74.25,3,2,1
74.26,26,22,4
74.27,7,6,1
74.28,34,5,29
74.29,33,29,4
74.3,3,3,0
74.31,23,7,16
74.32,23,3,20
74.33,28,26,2
74.34,23,7,16
74.35,23,3,20
74.36,37,37,0
74.37,24,6,18
74.38,38,7,31
74.39,40,36,4
74.4,25,7,18
74.41,37,8,29
74.42,45,44,1
74.43,9,8,1
74.44,45,13,32
74.45,26,10,16
74.46,59,27,32
74.47,39,12,27
74.48,24,10,14
74.49,41,39,2
74.5,40,8,32
74.51,31,8,23
74.52,48,46,2
74.53,38,6,32
74.54,18,0,18
74.55,44,44,0
74.56,16,0,16
74.57,28,0,28
74.58,31,31,0
74.59,9,7,2
74.6,26,10,16
74.61,50,34,16
74.62,10,10,0
74.63,23,7,16
74.64,40,8,32
74.65,47,31,16
74.66,40,8,32
74.67,24,4,20
74.68,36,34,2
74.69,39,7,32
74.7,25,9,16
74.71,38,33,5
74.72,36,7,29
74.73,20,7,13
74.74,29,25,4
74.75,45,29,16
74.76,20,4,16
74.77,67,37,30
74.78,20,4,16
74.79,27,5,22
74.8,22,11,11
74.81,49,48,1
74.82,37,5,32
74.83,35,8,27
74.84,39,37,2
74.85,8,8,0
74.86,35,3,32
74.87,35,19,16
74.88,27,11,16
74.89,21,4,17
74.9,20,17,3
74.91,20,3,17
74.92,10,5,5
74.93,33,30,3
74.94,13,12,1
74.95,38,6,32
74.96,30,10,20
74.97,43,41,2
74.98,37,7,30
74.99,29,7,22
75,33,29,4
75.01,40,6,34
75.02,20,10,10
75.03,35,32,3
75.04,23,7,16
75.05,36,8,28
75.06,40,34,6
75.07,25,8,17
75.08,39,11,28
75.09,39,37,2
75.1,0,0,0
75.11,37,0,37
75.12,0,0,0
75.13,27,27,0
75.14,27,0,27
75.15,0,0,0
75.16,30,30,0
75.17,30,0,30
75.18,0,0,0
75.19,20,20,0
75.2,20,0,20
75.21,0,0,0
75.22,25,24,1
75.23,37,7,30
75.24,11,6,5
75.25,12,6,6
75.26,46,41,5
75.27,21,5,16
75.28,51,14,37
75.29,44,41,3
75.3,38,6,32
75.31,15,0,15
75.32,49,45,4
75.33,26,10,16
75.34,34,4,30
75.35,51,40,11
75.36,23,7,16
75.37,43,7,36
75.38,47,44,3
75.39,21,5,16
75.4,35,3,32
75.41,63,53,10
75.42,5,5,0
75.43,27,7,20
75.44,40,2,38
75.45,56,56,0
75.46,38,6,32
75.47,42,7,35
75.48,64,58,6
75.49,24,7,17
75.5,36,4,32
75.51,72,56,16
75.52,9,6,3
75.53,43,11,32
75.54,76,44,32
75.55,16,8,8
75.56,39,7,32
75.57,62,33,29
75.58,20,4,16
75.59,21,2,19
75.6,12,6,6
75.61,43,42,1
75.62,35,7,28
75.63,33,7,26
75.64,69,64,5
75.65,5,5,0
75.66,37,5,32
75.67,66,50,16
75.68,8,8,0
75.69,35,3,32
75.7,67,51,16
75.71,3,3,0
75.72,25,9,16
75.73,66,50,16
75.74,9,9,0
75.75,40,8,32
75.76,52,4,48
75.77,40,40,0
75.78,38,6,32
75.79,41,9,32
75.8,34,34,0
75.81,38,6,32
75.82,43,11,32
75.83,66,50,16
75.84,24,8,16
75.85,53,5,48
75.86,55,39,16
75.87,21,0,21
75.88,20,0,20
75.89,43,43,0
75.9,13,6,7
75.91,41,9,32
75.92,25,4,21
75.93,34,32,2
75.94,42,5,37
75.95,0,0,0
75.96,51,51,0
75.97,0,0,0
75.98,32,0,32
75.99,53,34,19
76,32,0,32
76.01,2,0,2
76.02,22,22,0
76.03,22,0,22
76.04,0,0,0
76.05,23,23,0
76.06,23,0,23
76.07,0,0,0
76.08,0,0,0
76.09,35,35,0
76.1,35,0,35
76.11,0,0,0
76.12,19,19,0
76.13,30,6,24
76.14,20,10,10
76.15,36,28,8
76.16,25,8,17
76.17,27,8,19
76.18,17,9,8
76.19,12,6,6
76.2,4,1,3
76.21,6,3,3
76.22,13,9,4
76.23,19,7,12
76.24,21,11,10
76.25,19,18,1
76.26,28,5,23
76.27,15,8,7
76.28,27,26,1
76.29,24,8,16
76.3,26,4,22
76.31,57,52,5
76.32,26,9,17
76.33,39,7,32
76.34,59,41,18
76.35,21,5,16
76.36,36,5,31
76.37,50,42,8
76.38,7,6,1
76.39,20,4,16
76.4,29,13,16
76.41,46,34,12
76.42,17,4,13
76.43,24,8,16
76.44,66,50,16
76.45,14,1,13
76.46,20,4,16
76.47,64,48,16
76.48,4,4,0
76.49,39,7,32
76.5,73,57,16
76.51,4,4,0
76.52,21,5,16
76.53,71,55,16
76.54,19,3,16
76.55,6,6,0
76.56,24,8,16
76.57,42,42,0
76.58,41,9,32
76.59,21,5,16
76.6,36,20,16
76.61,20,4,16
76.62,22,6,16
76.63,64,48,16
76.64,7,7,0
76.65,20,4,16
76.66,39,7,32
76.67,65,49,16
76.68,38,6,32
76.69,78,46,32
76.7,17,6,11
76.71,27,6,21
76.72,35,3,32
76.73,65,49,16
76.74,20,4,16
76.75,20,4,16
76.76,69,53,16
76.77,9,9,0
76.78,39,7,32
76.79,70,38,32
76.8,10,10,0
76.81,24,8,16
76.82,57,41,16
76.83,61,29,32
76.84,20,4,16
76.85,41,9,32
76.86,54,54,0
76.87,32,0,32
76.88,32,0,32
76.89,43,27,16
76.9,32,0,32
76.91,48,0,48
76.92,64,48,16
76.93,16,0,16
76.94,38,0,38
76.95,28,28,0
76.96,28,0,28
76.97,0,0,0
76.98,31,30,1
76.99,6,5,1
77,21,5,16
77.01,55,29,26
77.02,11,10,1
77.03,24,8,16
77.04,30,2,28
77.05,23,23,0
77.06,19,2,17
77.07,19,6,13
77.08,36,33,3
77.09,11,9,2
77.1,38,6,32
77.11,48,36,12
77.12,27,8,19
77.13,39,11,28
77.14,40,27,13
77.15,22,0,22
77.16,0,0,0
77.17,25,25,0
77.18,16,0,16
77.19,9,0,9
77.2,0,0,0
77.21,36,18,18
77.22,0,0,0
77.23,0,0,0
77.24,21,21,0
77.25,21,0,21
77.26,0,0,0
77.27,41,39,2
77.28,25,9,16
77.29,22,6,16
77.3,46,46,0
77.31,8,8,0
77.32,22,6,16
77.33,45,13,32
77.34,47,47,0
77.35,19,3,16
77.36,34,3,31
77.37,59,42,17
77.38,37,5,32
77.39,23,7,16
77.4,57,41,16
77.41,37,5,32
77.42,46,6,40
77.43,49,43,6
77.44,24,8,16
77.45,39,7,32
77.46,56,42,14
77.47,23,7,16
77.48,39,8,31
77.49,52,43,9
77.5,4,4,0
77.51,39,7,32
77.52,29,6,23
77.53,36,36,0
77.54,23,7,16
77.55,25,9,16
77.56,48,48,0
77.57,21,5,16
77.58,25,5,20
77.59,55,43,12
77.6,17,1,16
77.61,18,2,16
77.62,65,33,32
77.63,6,6,0
77.64,22,6,16
77.65,60,44,16
77.66,8,4,4
77.67,31,3,28
77.68,22,6,16
77.69,42,42,0
77.7,35,3,32
77.71,21,5,16
77.72,45,45,0
77.73,23,7,16
77.74,16,0,16
77.75,47,31,16
77.76,16,0,16
77.77,32,0,32
77.78,73,50,23
77.79,0,0,0
77.8,16,0,16
77.81,26,10,16
77.82,33,33,0
77.83,32,0,32
77.84,16,0,16
77.85,62,49,13
77.86,0,0,0
77.87,29,0,29
77.88,41,38,3
77.89,16,0,16
77.9,32,0,32
77.91,21,5,16
77.92,0,0,0
77.93,0,0,0
77.94,27,27,0
77.95,16,0,16
77.96,23,6,17
77.97,23,19,4
77.98,31,8,23
77.99,16,8,8
78,6,3,3
78.01,34,17,17
78.02,13,7,6
78.03,16,8,8
78.04,34,30,4
78.05,21,5,16
78.06,32,11,21
78.07,20,10,10
78.08,20,7,13
78.09,16,8,8
78.1,39,35,4
78.11,27,11,16
78.12,27,11,16
78.13,36,10,26
78.14,40,34,6
78.15,25,9,16
78.16,48,14,34
78.17,42,36,6
78.18,36,10,26
78.19,41,11,30
78.2,42,37,5
78.21,30,7,23
78.22,31,7,24
78.23,23,21,2
78.24,29,6,23
78.25,16,8,8
78.26,31,26,5
78.27,27,2,25
78.28,18,9,9
78.29,13,7,6
78.3,58,52,6
78.31,21,5,16
78.32,41,9,32
78.33,48,48,0
78.34,35,6,29
78.35,43,11,32
78.36,61,42,19
78.37,16,0,16
78.38,24,0,24
78.39,34,34,0
78.4,16,0,16
78.41,18,0,18
78.42,34,34,0
78.43,11,11,0
78.44,23,7,16
78.45,95,53,42
78.46,3,3,0
78.47,36,14,22
78.48,39,7,32
78.49,41,41,0
78.5,41,9,32
78.51,39,7,32
78.52,57,39,18
78.53,25,9,16
78.54,44,7,37
78.55,43,43,0
78.56,23,4,19
78.57,42,8,34
78.58,52,47,5
78.59,24,9,15
78.6,42,7,35
78.61,45,32,13
78.62,11,9,2
78.63,46,5,41
78.64,14,7,7
78.65,36,35,1
78.66,46,7,39
78.67,19,9,10
78.68,36,35,1
78.69,38,6,32
78.7,22,7,15
78.71,44,40,4
78.72,22,6,16
78.73,35,5,30
78.74,44,38,6
78.75,29,13,16
78.76,21,5,16
78.77,54,26,28
78.78,32,10,22
78.79,21,9,12
78.8,14,7,7
78.81,37,34,3
78.82,38,6,32
78.83,22,7,15
78.84,43,39,4
78.85,24,8,16
78.86,42,8,34
78.87,43,38,5
78.88,25,8,17
78.89,46,12,34
78.9,32,24,8
78.91,25,3,22
78.92,18,9,9
78.93,11,6,5
78.94,13,6,7
78.95,12,6,6
78.96,12,6,6
78.97,18,14,4
78.98,34,12,22
78.99,12,6,6
79,30,25,5
79.01,40,10,30
79.02,10,5,5
79.03,41,36,5
79.04,21,5,16
79.05,36,9,27
79.06,60,52,8
79.07,5,5,0
79.08,5,5,0
79.09,54,38,16
79.1,7,7,0
79.11,40,8,32
79.12,19,3,16
79.13,80,64,16
79.14,4,4,0
79.15,42,10,32
79.16,78,62,16
79.17,27,11,16
79.18,39,7,32
79.19,69,53,16
79.2,20,4,16
79.21,38,6,32
79.22,53,37,16
79.23,36,4,32
79.24,42,10,32
79.25,54,22,32
79.26,21,5,16
79.27,51,7,44
79.28,14,4,10
79.29,26,24,2
79.3,29,5,24
79.31,13,5,8
79.32,53,53,0
79.33,26,10,16
79.34,39,7,32
79.35,78,55,23
79.36,32,14,18
79.37,21,5,16
79.38,62,30,32
79.39,35,7,28
79.4,34,10,24
79.41,11,5,6
79.42,23,19,4
79.43,27,6,21
79.44,15,7,8
79.45,41,41,0
79.46,44,12,32
79.47,33,7,26
79.48,63,60,3
79.49,22,6,16
79.5,41,9,32
79.51,72,56,16
79.52,20,7,13
79.53,38,6,32
79.54,74,42,32
79.55,20,0,20
79.56,24,0,24
79.57,43,43,0
79.58,2,2,0
79.59,16,0,16
79.6,29,0,29
79.61,47,47,0
79.62,32,0,32
79.63,15,0,15
79.64,29,29,0
79.65,16,0,16
79.66,13,0,13
79.67,34,34,0
79.68,16,0,16
79.69,18,0,18
79.7,30,30,0
79.71,0,0,0
79.72,30,0,30
79.73,32,32,0
79.74,16,0,16
79.75,16,0,16
79.76,0,0,0
79.77,39,39,0
79.78,16,0,16
79.79,23,0,23
79.8,30,30,0
79.81,30,0,30
79.82,0,0,0
79.83,25,25,0
79.84,25,0,25
79.85,0,0,0
79.86,30,30,0
79.87,16,0,16
79.88,14,0,14
79.89,28,28,0
79.9,0,0,0
79.91,28,0,28
79.92,0,0,0
79.93,22,22,0
79.94,22,0,22
79.95,0,0,0
79.96,19,19,0
79.97,19,0,19
79.98,0,0,0
79.99,35,35,0
80,0,0,0
80.01,35,0,35
80.02,39,39,0
80.03,0,0,0
80.04,39,0,39
80.05,37,37,0
80.06,16,0,16
80.07,21,0,21
80.08,0,0,0
80.09,42,42,0
80.1,16,0,16
80.11,26,0,26
80.12,47,47,0
80.13,16,0,16
80.14,31,0,31
80.15,48,48,0
80.16,0,0,0
80.17,0,0,0
80.18,0,0,0
80.19,51,51,0
80.2,32,0,32
80.21,48,0,48
80.22,77,58,19
80.23,16,0,16
80.24,42,0,42
80.25,51,51,0
80.26,32,0,32
80.27,19,0,19
80.28,36,36,0
80.29,36,0,36
80.3,0,0,0
80.31,34,34,0
80.32,16,0,16
80.33,18,0,18
80.34,40,40,0
80.35,12,12,0
80.36,32,0,32
80.37,46,26,20
80.38,29,29,0
80.39,16,0,16
80.4,32,0,32
80.41,40,33,7
80.42,16,0,16
80.43,17,0,17
80.44,16,16,0
80.45,16,0,16
80.46,0,0,0
80.47,44,44,0
80.48,16,0,16
80.49,28,0,28
80.5,30,30,0
80.51,22,22,0
80.52,32,0,32
80.53,40,20,20
80.54,29,29,0
80.55,49,0,49
80.56,0,0,0
80.57,39,23,16
80.58,7,0,7
80.59,0,0,0
80.6,24,24,0
80.61,24,0,24
80.62,0,0,0
80.63,29,29,0
80.64,16,0,16
80.65,13,0,13
80.66,21,21,0
80.67,0,0,0
80.68,21,0,21
80.69,20,20,0
80.7,0,0,0
80.71,20,0,20
80.72,0,0,0
80.73,18,18,0
80.74,18,0,18
80.75,0,0,0
80.76,18,18,0
80.77,18,0,18
80.78,0,0,0
80.79,24,24,0
80.8,0,0,0
80.81,24,0,24
80.82,30,30,0
80.83,12,0,12
80.84,18,0,18
80.85,25,25,0
80.86,7,0,7
80.87,18,0,18
80.88,0,0,0
80.89,30,30,0
80.9,16,0,16
80.91,14,0,14
80.92,28,28,0
80.93,28,0,28
80.94,0,0,0
80.95,22,22,0
80.96,22,0,22
80.97,0,0,0
80.98,19,19,0
80.99,0,0,0
81,19,0,19
81.01,27,27,0
81.02,0,0,0
81.03,27,0,27
81.04,0,0,0
81.05,21,21,0
81.06,21,0,21
81.07,0,0,0
81.08,21,21,0
81.09,21,0,21
81.1,0,0,0
81.11,20,20,0
81.12,0,0,0
81.13,20,0,20
81.14,22,22,0
81.15,0,0,0
81.16,22,0,22
81.17,16,16,0
81.18,2,2,0
81.19,18,0,18
81.2,0,0,0
81.21,21,21,0
81.22,21,0,21
81.23,0,0,0
81.24,26,26,0
81.25,16,0,16
81.26,10,0,10
81.27,21,21,0
81.28,21,0,21
81.29,0,0,0
81.3,20,20,0
81.31,16,0,16
81.32,4,0,4
81.33,16,16,0
81.34,0,0,0
81.35,16,0,16
81.36,0,0,0
81.37,21,21,0
81.38,21,0,21
81.39,0,0,0
81.4,29,29,0
81.41,0,0,0
81.42,16,0,16
81.43,40,27,13
81.44,27,0,27
81.45,0,0,0
81.46,16,16,0
81.47,16,0,16
81.48,0,0,0
81.49,25,25,0
81.5,0,0,0
81.51,25,0,25
81.52,0,0,0
81.53,22,22,0
81.54,22,0,22
81.55,0,0,0
81.56,29,29,0
81.57,0,0,0
81.58,29,0,29
81.59,4,2,2
81.6,0,0,0
81.61,0,0,0
81.62,0,0,0
81.63,0,0,0
81.64,0,0,0
81.65,0,0,0
81.66,0,0,0
81.67,0,0,0
81.68,0,0,0
81.69,0,0,0
81.7,0,0,0
81.71,0,0,0
81.72,0,0,0
81.73,0,0,0
81.74,0,0,0
81.75,0,0,0
81.76,0,0,0
81.77,0,0,0
81.78,0,0,0
81.79,0,0,0
81.8,0,0,0
81.81,0,0,0
81.82,0,0,0
81.83,0,0,0
81.84,0,0,0
81.85,0,0,0
81.86,0,0,0
81.87,0,0,0
81.88,0,0,0
81.89,0,0,0
81.9,0,0,0
81.91,0,0,0
81.92,0,0,0
81.93,0,0,0
81.94,0,0,0
81.95,0,0,0
81.96,0,0,0
81.97,0,0,0
81.98,0,0,0
81.99,0,0,0
82,0,0,0
82.01,0,0,0
82.02,0,0,0
82.03,0,0,0
82.04,0,0,0
82.05,0,0,0
82.06,0,0,0
82.07,0,0,0
82.08,0,0,0
82.09,0,0,0
82.1,0,0,0
82.11,0,0,0
82.12,0,0,0
82.13,0,0,0
82.14,0,0,0
82.15,0,0,0
82.16,0,0,0
82.17,0,0,0
82.18,0,0,0
82.19,0,0,0
82.2,0,0,0
82.21,0,0,0
82.22,0,0,0
82.23,0,0,0
82.24,0,0,0
82.25,0,0,0
82.26,0,0,0
82.27,0,0,0
82.28,0,0,0
82.29,0,0,0
82.3,0,0,0
82.31,0,0,0
82.32,0,0,0
82.33,0,0,0
82.34,0,0,0
82.35,0,0,0
82.36,0,0,0
82.37,0,0,0
82.38,0,0,0
82.39,0,0,0
82.4,0,0,0
82.41,0,0,0
82.42,0,0,0
82.43,0,0,0
82.44,0,0,0
82.45,0,0,0
82.46,0,0,0
82.47,0,0,0
82.48,0,0,0
82.49,0,0,0
82.5,0,0,0
82.51,0,0,0
82.52,0,0,0
82.53,0,0,0
82.54,0,0,0
82.55,0,0,0
82.56,0,0,0
82.57,0,0,0
82.58,0,0,0
82.59,0,0,0
82.6,0,0,0
82.61,0,0,0
82.62,0,0,0
82.63,0,0,0
82.64,0,0,0
82.65,0,0,0
82.66,0,0,0
82.67,0,0,0
82.68,0,0,0
82.69,0,0,0
82.7,0,0,0
82.71,0,0,0
82.72,0,0,0
82.73,0,0,0
82.74,0,0,0
82.75,0,0,0
82.76,0,0,0
82.77,0,0,0
82.78,0,0,0
82.79,0,0,0
82.8,0,0,0
82.81,0,0,0
82.82,0,0,0
82.83,0,0,0
82.84,0,0,0
82.85,0,0,0
82.86,0,0,0
82.87,0,0,0
82.88,0,0,0
82.89,0,0,0
82.9,0,0,0
82.91,0,0,0
82.92,0,0,0
82.93,0,0,0
82.94,0,0,0
82.95,0,0,0
82.96,0,0,0
82.97,0,0,0
82.98,0,0,0
82.99,0,0,0
83,0,0,0
83.01,0,0,0
83.02,0,0,0
83.03,0,0,0
83.04,0,0,0
83.05,0,0,0
83.06,0,0,0
83.07,0,0,0
83.08,0,0,0
83.09,0,0,0
83.1,0,0,0
83.11,0,0,0
83.12,0,0,0
83.13,0,0,0
83.14,0,0,0
83.15,0,0,0
83.16,0,0,0
83.17,0,0,0
83.18,0,0,0
83.19,0,0,0
83.2,0,0,0
83.21,0,0,0
83.22,0,0,0
83.23,0,0,0
83.24,0,0,0
83.25,0,0,0
83.26,0,0,0
83.27,0,0,0
83.28,0,0,0
83.29,0,0,0
83.3,0,0,0
83.31,0,0,0
83.32,0,0,0
83.33,0,0,0
83.34,0,0,0
83.35,0,0,0
83.36,0,0,0
83.37,0,0,0
83.38,0,0,0
83.39,0,0,0
83.4,0,0,0
83.41,0,0,0
83.42,0,0,0
83.43,0,0,0
83.44,0,0,0
83.45,0,0,0
83.46,0,0,0
83.47,0,0,0
83.48,0,0,0
83.49,0,0,0
83.5,0,0,0
83.51,0,0,0
83.52,0,0,0
83.53,0,0,0
83.54,0,0,0
83.55,0,0,0
83.56,0,0,0
83.57,0,0,0
83.58,0,0,0
83.59,0,0,0
83.6,0,0,0
83.61,0,0,0
83.62,0,0,0
83.63,0,0,0
83.64,0,0,0
83.65,0,0,0
83.66,0,0,0
83.67,0,0,0
83.68,0,0,0
83.69,0,0,0
83.7,0,0,0
83.71,0,0,0
83.72,0,0,0
83.73,0,0,0
83.74,0,0,0
83.75,0,0,0
83.76,0,0,0
83.77,0,0,0
83.78,0,0,0
83.79,0,0,0
83.8,0,0,0
83.81,0,0,0
83.82,0,0,0
83.83,0,0,0
83.84,0,0,0
83.85,0,0,0
83.86,0,0,0
83.87,0,0,0
83.88,0,0,0
83.89,0,0,0
83.9,0,0,0
